Lambda,2019DOY239F013Cotton_p100100000.asd,2019DOY239F013Cotton_p100200000.asd,2019DOY239F013Cotton_p100300000.asd,2019DOY239F013Cotton_p100400000.asd,2019DOY239F013Cotton_p100500000.asd,2019DOY239F013Cotton_p100600000.asd,2019DOY239F013Cotton_p100700000.asd,2019DOY239F013Cotton_p100800000.asd,2019DOY239F013Cotton_p100900000.asd,2019DOY239F013Cotton_p101000000.asd,2019DOY239F013Cotton_p101100000.asd,2019DOY239F013Cotton_p101200000.asd,2019DOY239F013Cotton_p101300000.asd,2019DOY239F013Cotton_p101400000.asd,2019DOY239F013Cotton_p101500000.asd,2019DOY239F013Cotton_p101600000.asd,2019DOY239F013Cotton_p101700000.asd,2019DOY239F013Cotton_p101800000.asd,2019DOY239F013Cotton_p101900000.asd,2019DOY239F013Cotton_p102000000.asd,2019DOY239F013Cotton_p102100000.asd,2019DOY239F013Cotton_p102200000.asd,2019DOY239F013Cotton_p102300000.asd,2019DOY239F013Cotton_p102400000.asd,2019DOY239F013Cotton_p102500000.asd,2019DOY239F013Cotton_p102600000.asd,2019DOY239F013Cotton_p102700000.asd,2019DOY239F013Cotton_p102800000.asd,2019DOY239F013Cotton_p102900000.asd,2019DOY239F013Cotton_p103000000.asd,2019DOY239F013Cotton_p103100000.asd,2019DOY239F013Cotton_p103200000.asd,2019DOY239F013Cotton_p103300000.asd,2019DOY239F013Cotton_p103400000.asd,2019DOY239F013Cotton_p103500000.asd,2019DOY239F013Cotton_p103600000.asd,2019DOY239F013Cotton_p103700000.asd,2019DOY239F013Cotton_p103800000.asd,2019DOY239F013Cotton_p103900000.asd,2019DOY239F013Cotton_p104000000.asd,2019DOY239F013Cotton_p104100000.asd,2019DOY239F013Cotton_p104300000.asd,2019DOY239F013Cotton_p104400000.asd,2019DOY239F013Cotton_p104500000.asd,2019DOY239F013Cotton_p104600000.asd,2019DOY239F013Cotton_p104700000.asd,2019DOY239F013Cotton_p104800000.asd,2019DOY239F013Cotton_p200100000.asd,2019DOY239F013Cotton_p200300000.asd,2019DOY239F013Cotton_p200400000.asd,2019DOY239F013Cotton_p200500000.asd,2019DOY239F013Cotton_p200600000.asd,2019DOY239F013Cotton_p200700000.asd,2019DOY239F013Cotton_p200800000.asd,2019DOY239F013Cotton_p200900000.asd,2019DOY239F013Cotton_p201100000.asd,2019DOY239F013Cotton_p201200000.asd,2019DOY239F013Cotton_p201300000.asd,2019DOY239F013Cotton_p201400000.asd,2019DOY239F013Cotton_p201500000.asd,2019DOY239F013Cotton_p201600000.asd,2019DOY239F013Cotton_p201700000.asd,2019DOY239F013Cotton_p201800000.asd,2019DOY239F013Cotton_p201900000.asd,2019DOY239F013Cotton_p202000000.asd,2019DOY239F013Cotton_p202100000.asd,2019DOY239F013Cotton_p202200000.asd,2019DOY239F013Cotton_p202300000.asd,2019DOY239F013Cotton_p202400000.asd,2019DOY239F013Cotton_p202500000.asd,2019DOY239F013Cotton_p202600000.asd,2019DOY239F013Cotton_p202700000.asd,2019DOY239F013Cotton_p202800000.asd,2019DOY239F013Cotton_p202900000.asd,2019DOY239F013Cotton_p203000000.asd,2019DOY239F013Cotton_p203100000.asd,2019DOY239F013Cotton_p203200000.asd,2019DOY239F013Cotton_p203300000.asd,2019DOY239F013Cotton_p203400000.asd,2019DOY239F013Cotton_p203500000.asd,2019DOY239F013Cotton_p203600000.asd,2019DOY239F013Cotton_p203700000.asd,2019DOY239F013Cotton_p203800000.asd,2019DOY239F013Cotton_p203900000.asd,2019DOY239F013Cotton_p204000000.asd,2019DOY239F013Cotton_p204100000.asd,2019DOY239F013Cotton_p204200000.asd,2019DOY239F013Cotton_p204300000.asd,2019DOY239F013Cotton_p204400000.asd,2019DOY239F013Cotton_p204500000.asd,2019DOY239F013Cotton_p204600000.asd,2019DOY239F013Cotton_p204700000.asd,2019DOY239F013Cotton_p204800000.asd
1480,0.14851563,0.141256233,0.148968724,0.15346649,0.141363607,0.150489057,0.157539303,0.149634935,0.143233187,0.148568147,0.130254209,0.150370696,0.160293801,0.161331358,0.162995308,0.10918445,0.152102831,0.155513648,0.147061952,0.158931455,0.153161095,0.140295719,0.155819879,0.163020693,0.143908943,0.155056474,0.166148852,0.137075986,0.157891827,0.142705307,0.154458971,0.135997129,0.145457518,0.167675967,0.153710722,0.168726764,0.16034343,0.155009196,0.145651939,0.164379343,0.143837582,0.154174879,0.155578413,0.140119472,0.153994487,0.131785233,0.154680853,0.120482006,0.156459994,0.162697201,0.151463506,0.139540394,0.116307936,0.159680625,0.13672314,0.166142568,0.120612787,0.153994901,0.153501764,0.138890084,0.145945451,0.129267848,0.152259401,0.140796047,0.141777876,0.170538069,0.146904402,0.150743378,0.140826168,0.154622403,0.137170674,0.137834519,0.157511173,0.149733191,0.141102896,0.159030713,0.18353475,0.138501903,0.148582206,0.164368008,0.146411376,0.142145668,0.143931417,0.162120103,0.134214103,0.165511,0.132546231,0.15122597,0.181112048,0.160337833,0.152996578,0.164981327,0.153044657
1481,0.149808918,0.142497705,0.150307709,0.154831778,0.142671468,0.151818521,0.158851237,0.150922575,0.144551951,0.149847611,0.131486769,0.151679183,0.161639299,0.162654219,0.164331373,0.110174348,0.153336953,0.156890525,0.148295608,0.160219986,0.154480435,0.141565654,0.157162266,0.164300068,0.145205305,0.156335343,0.167475225,0.13831677,0.159236333,0.143996006,0.155754065,0.13722518,0.146719215,0.169047107,0.155066643,0.170032921,0.16166394,0.156297418,0.146957411,0.16567649,0.145128751,0.155548239,0.156955942,0.141410673,0.155342541,0.133009999,0.155957532,0.12161494,0.157781559,0.164124379,0.152766915,0.140829607,0.117499383,0.160976878,0.138004645,0.16748602,0.121790828,0.155337599,0.154831349,0.140143506,0.147233117,0.130495579,0.153542785,0.14213605,0.14309617,0.172009101,0.148227763,0.152065736,0.142071957,0.155899528,0.138451878,0.139148642,0.158847535,0.151032109,0.142378716,0.160439768,0.185008632,0.139756391,0.149873096,0.16572496,0.147729097,0.143445063,0.145234547,0.163466369,0.135461738,0.166882358,0.133858718,0.152581984,0.182515992,0.161724575,0.154297544,0.166397504,0.154368709
1482,0.151128208,0.143743135,0.151661673,0.15620251,0.143996301,0.153172121,0.160174173,0.15222023,0.145896743,0.15114876,0.132733162,0.153000169,0.163000129,0.163984911,0.165666082,0.111175882,0.154582411,0.158271985,0.149559343,0.161519421,0.155817264,0.142864316,0.158517612,0.165590934,0.146496921,0.157624782,0.168806973,0.139577866,0.160594806,0.145294778,0.157070335,0.138470386,0.14798596,0.170428949,0.156432342,0.171337705,0.162988406,0.157594878,0.148263492,0.166993688,0.146438699,0.156931026,0.158362016,0.142732638,0.156718378,0.134246401,0.157258888,0.122759676,0.159120949,0.165564264,0.154078226,0.142120758,0.118702774,0.162283491,0.139297099,0.168845897,0.122987463,0.156704821,0.156176375,0.141427752,0.148527981,0.131745022,0.154857607,0.143478232,0.144432765,0.173491997,0.149558708,0.153404263,0.143341567,0.157201787,0.139752049,0.140487351,0.160198865,0.152348496,0.143683347,0.161871933,0.186497808,0.141025137,0.15118351,0.167085539,0.149049874,0.144753744,0.146554592,0.164838211,0.136737557,0.168257632,0.135167425,0.153956427,0.183927566,0.163116824,0.155622913,0.167832674,0.155703654
1483,0.152470848,0.144990336,0.153037121,0.157593149,0.145349031,0.154551324,0.161527299,0.153550375,0.147269534,0.152482378,0.134014729,0.154348396,0.164392046,0.165339647,0.167015892,0.112200516,0.155844466,0.159667378,0.15085773,0.162838606,0.157190009,0.144193149,0.159893491,0.16690806,0.147803511,0.158924312,0.170163293,0.140879282,0.161976256,0.146610193,0.15841983,0.139737563,0.149276526,0.171835922,0.157815991,0.17266353,0.164341911,0.158923009,0.149586217,0.168349279,0.147779649,0.158330817,0.159811976,0.144102634,0.158122007,0.13550438,0.158590907,0.123935467,0.160488134,0.167022023,0.15540623,0.143436341,0.119927321,0.163603936,0.140611175,0.170224204,0.12422919,0.158090333,0.157558759,0.142756259,0.149842873,0.133032243,0.156209571,0.144840257,0.145791849,0.175006689,0.150915614,0.154778588,0.144657403,0.158549028,0.141070338,0.141850088,0.161573223,0.153687513,0.145019065,0.163322597,0.187995783,0.142307523,0.152533268,0.168464983,0.150388309,0.146086264,0.147912452,0.166236064,0.138045177,0.169645625,0.13648483,0.155355226,0.185339796,0.164528655,0.156969745,0.169295439,0.157057733
1484,0.153824116,0.146264066,0.154421908,0.15899472,0.146707277,0.155932372,0.162876061,0.154878699,0.148648919,0.153822758,0.135308143,0.155700415,0.165782289,0.166695517,0.16837384,0.113236534,0.157118167,0.161079519,0.152153356,0.164160034,0.158554707,0.145525404,0.161267678,0.168221373,0.149126882,0.160241434,0.171519222,0.142175253,0.163367062,0.147943776,0.159771959,0.141010114,0.150574494,0.173251118,0.159216731,0.17399233,0.165699926,0.16024758,0.150923506,0.169696021,0.149127229,0.159747469,0.161252829,0.145461167,0.159531691,0.136771824,0.159924784,0.125113298,0.161856106,0.168483922,0.15674427,0.144750112,0.121158411,0.164925534,0.141942581,0.171621174,0.125466774,0.159488795,0.158930322,0.144076885,0.151169655,0.134310507,0.157551479,0.14621501,0.147159055,0.176519104,0.152275467,0.156148204,0.145960627,0.159883871,0.142400601,0.143220254,0.162956829,0.155037504,0.146354787,0.164788073,0.18950745,0.143606179,0.153871107,0.169849035,0.151741377,0.147430764,0.149269644,0.167628384,0.139352641,0.171044856,0.137820596,0.156757225,0.186764404,0.165954248,0.15832554,0.170760336,0.158421678
1485,0.155211336,0.147563861,0.155825489,0.16040897,0.148071451,0.157332682,0.164228603,0.156209858,0.150050893,0.155179777,0.136607949,0.157060241,0.167179972,0.168055503,0.169743014,0.114287039,0.158405197,0.162514003,0.153463272,0.165497313,0.159917955,0.146880735,0.162652815,0.169538358,0.150454877,0.161585648,0.172876674,0.14347242,0.164769502,0.149295678,0.161138418,0.142305133,0.151883937,0.17468454,0.160644415,0.175320926,0.167057238,0.1615735,0.152271473,0.171048163,0.150490367,0.161183351,0.162703696,0.146826022,0.160975572,0.13806096,0.161279213,0.126300819,0.163234468,0.169965024,0.15809275,0.146060911,0.122403692,0.166269315,0.143285851,0.173044932,0.126709854,0.160920736,0.160300063,0.145408366,0.152513282,0.135594379,0.158906983,0.147603141,0.14855121,0.178036845,0.153644169,0.157521667,0.147259019,0.161214335,0.143756495,0.144616254,0.164355553,0.156405087,0.147714968,0.166285982,0.191045879,0.144924985,0.155204247,0.171243524,0.153108344,0.148792177,0.15063405,0.169032295,0.140680623,0.172461751,0.139169889,0.158176634,0.188220122,0.167396979,0.159707965,0.172236632,0.159801192
1486,0.156593792,0.148868552,0.157239796,0.16183933,0.149462601,0.158748129,0.165602207,0.157561427,0.151466468,0.15654582,0.137927843,0.158437418,0.168592132,0.169432349,0.171119728,0.115353721,0.159704296,0.163953431,0.154788017,0.166842555,0.16131251,0.148248092,0.164061887,0.170876545,0.151809231,0.162929415,0.174253217,0.144802268,0.166191577,0.150659493,0.162511558,0.143608117,0.153201319,0.17611996,0.16207505,0.17667371,0.168433975,0.162920007,0.153641451,0.172418444,0.151866824,0.162631089,0.164170087,0.148212303,0.162409836,0.139358051,0.16264308,0.127505651,0.164628836,0.171453518,0.159459931,0.147402373,0.123668931,0.167615918,0.144647193,0.174461653,0.127973778,0.162352112,0.161694742,0.146755264,0.153864813,0.136901046,0.160281112,0.14900392,0.149945988,0.179573268,0.155031953,0.158914752,0.148590349,0.162569523,0.145122935,0.146028124,0.165766624,0.15778485,0.149082855,0.16778038,0.192584376,0.146256708,0.156564375,0.1726461,0.154484883,0.150161103,0.152013411,0.170451879,0.14201894,0.173885547,0.140542436,0.159608776,0.189670189,0.168842694,0.161089837,0.173731517,0.1611946
1487,0.157971868,0.150185892,0.158661078,0.163286158,0.150883764,0.16016943,0.166988347,0.15892969,0.152896652,0.157923981,0.139282374,0.159834511,0.170011888,0.170825827,0.172505272,0.116436807,0.161026242,0.165401149,0.15612515,0.168189271,0.162730062,0.149623612,0.165478681,0.172230769,0.153201639,0.164276939,0.17564465,0.146158666,0.167642261,0.152042735,0.1638901,0.144911085,0.154526822,0.177566958,0.163513025,0.178053945,0.169839659,0.164280105,0.155039557,0.173802781,0.153262962,0.164097202,0.165640096,0.149606428,0.163830716,0.140668824,0.164017336,0.128719042,0.166031099,0.172938235,0.160851827,0.14875784,0.124947654,0.168954112,0.146043417,0.175889079,0.129249454,0.163780674,0.163101039,0.148106912,0.15522791,0.138214944,0.161660167,0.150421151,0.151341838,0.181126031,0.156435883,0.160320069,0.149940419,0.163941122,0.146498835,0.147447699,0.167196191,0.159187188,0.150448501,0.169276883,0.194129425,0.14760761,0.157937331,0.174051843,0.155880553,0.151541376,0.153409543,0.171876872,0.143363607,0.17532353,0.141943347,0.161048776,0.1911179,0.170302687,0.162468059,0.17524126,0.162603612
1488,0.159374888,0.151519431,0.160103181,0.164745014,0.152299149,0.161604359,0.168382104,0.160304566,0.154331006,0.159317138,0.140635107,0.161233572,0.171448718,0.172220697,0.173901547,0.117534952,0.162340973,0.166867486,0.157465145,0.169550549,0.164142556,0.151009032,0.166905403,0.17358251,0.154584024,0.165644047,0.177041424,0.147512939,0.169083881,0.153436219,0.165289359,0.146235705,0.155872206,0.179019516,0.164971528,0.179423658,0.171239205,0.165650127,0.156435373,0.175186836,0.154661424,0.165571985,0.167130706,0.151016738,0.165285752,0.141982161,0.165395783,0.129954209,0.167449546,0.174448429,0.162236188,0.150129379,0.12623754,0.170310996,0.147430274,0.177325415,0.130546625,0.165233613,0.164516347,0.149477629,0.156604412,0.13954462,0.163046463,0.151849507,0.152756889,0.18268108,0.157845684,0.161735828,0.151297931,0.165317844,0.147887432,0.148883515,0.168627534,0.160585009,0.151836714,0.170791684,0.195678401,0.148961259,0.15931998,0.175476622,0.15728144,0.152938473,0.154812001,0.173307648,0.144717728,0.176760428,0.143341249,0.162500784,0.192570756,0.171770966,0.163871722,0.176756663,0.164018275
1489,0.160795412,0.152867526,0.16157624,0.166222612,0.153722223,0.163065115,0.169797799,0.161691757,0.155776815,0.160726953,0.141986999,0.162643203,0.172907071,0.173625939,0.175314502,0.118644718,0.163651535,0.168345399,0.158817552,0.170931604,0.165572901,0.152410131,0.168367699,0.174948998,0.155966095,0.167025519,0.178454143,0.148881533,0.170528416,0.154840051,0.166701939,0.147576138,0.157230956,0.18047046,0.166445716,0.180797974,0.172636924,0.167039632,0.157842278,0.176576749,0.156063103,0.167061891,0.168646892,0.152457694,0.166760511,0.14329884,0.16678849,0.131208959,0.168896604,0.175986243,0.163622538,0.151532266,0.127551169,0.171692701,0.148808198,0.178756837,0.131868449,0.166709416,0.165957481,0.150874048,0.157992704,0.140899816,0.164455546,0.153286289,0.154187309,0.184247289,0.15927633,0.163174124,0.152684618,0.166713148,0.149298603,0.150346021,0.170062132,0.161983804,0.153251363,0.172321387,0.197228681,0.150327314,0.16072544,0.176922237,0.158684042,0.15435137,0.156222482,0.174757555,0.146074247,0.178196311,0.144749051,0.16397392,0.194029856,0.173238456,0.165300685,0.178281334,0.165446871
1490,0.16221989,0.154221064,0.163034784,0.167700711,0.15516224,0.164525827,0.17121159,0.163089101,0.157238138,0.16213643,0.143359741,0.164059253,0.174362884,0.175035432,0.176718402,0.119775132,0.164981994,0.16983585,0.160178163,0.172311426,0.167007958,0.153824816,0.169818119,0.176316553,0.157369724,0.168411196,0.179866631,0.150266016,0.171988035,0.156255106,0.168123667,0.1489353,0.158596401,0.181937845,0.167926206,0.182181402,0.17404897,0.168428329,0.15925732,0.177984167,0.157483936,0.168553293,0.170163068,0.153891434,0.168237986,0.144634349,0.168183039,0.132477606,0.17033341,0.177520144,0.165026028,0.152932378,0.128868089,0.173067915,0.150216507,0.180203553,0.133194399,0.168186159,0.167392048,0.152269493,0.159388477,0.142260185,0.165869186,0.154738235,0.1556263,0.18582002,0.160702733,0.164608046,0.154065923,0.168107294,0.150709093,0.151814382,0.171514029,0.163399211,0.154666513,0.173851681,0.198795492,0.151698934,0.162132666,0.178362172,0.160102586,0.155764959,0.157644162,0.176209844,0.147465368,0.179649618,0.146172135,0.165446493,0.195494378,0.174721995,0.166720844,0.179826774,0.166880412
1491,0.163659595,0.155594757,0.164488552,0.169186152,0.156608287,0.165986831,0.172625472,0.164497798,0.158704911,0.163554108,0.144748897,0.165477073,0.175826644,0.176449567,0.178117013,0.120924846,0.166326433,0.171359788,0.161542268,0.173693373,0.168432568,0.155244156,0.171252164,0.177676374,0.158784853,0.169819268,0.181280926,0.151656558,0.173453411,0.157688814,0.16957333,0.15032354,0.159982945,0.1834217,0.169427753,0.183562537,0.175475852,0.169821374,0.160674456,0.179402501,0.15891849,0.170047017,0.171688765,0.155323928,0.169743285,0.145982641,0.169574435,0.133773427,0.171774616,0.179068118,0.166440096,0.154342902,0.130186,0.174447435,0.151647892,0.181672731,0.134540884,0.169678962,0.168817812,0.15367007,0.160799605,0.143630698,0.1672809,0.156207118,0.157084541,0.187397897,0.162122347,0.166040008,0.15544294,0.169506081,0.15211779,0.153289947,0.172990472,0.164825539,0.156086132,0.175397992,0.20038209,0.153069708,0.163541451,0.179813082,0.16153779,0.15719382,0.159073047,0.177654508,0.148887758,0.181110932,0.14759972,0.166919974,0.196963478,0.176226977,0.168151481,0.181396847,0.168317875
1492,0.165108829,0.156967849,0.165966892,0.170684612,0.158063704,0.167462626,0.174048376,0.165912579,0.160185688,0.164985417,0.146148617,0.166908644,0.177299865,0.177867722,0.179537164,0.122089155,0.167668285,0.17286627,0.162914813,0.17508796,0.169879029,0.156682662,0.172711352,0.179051466,0.160206761,0.171220133,0.182705082,0.153056833,0.174922925,0.159126203,0.171014764,0.151704115,0.161371882,0.184907998,0.170930054,0.184953521,0.176898061,0.171223959,0.162105672,0.180819386,0.160360323,0.171561228,0.173223278,0.156772379,0.171241917,0.147334851,0.170981187,0.135065715,0.173219389,0.180615145,0.167852026,0.155755183,0.131522116,0.175827049,0.153076026,0.1831415,0.135888395,0.171173458,0.17026733,0.155085634,0.162216079,0.145007111,0.168703866,0.157686761,0.15854188,0.188983071,0.163563608,0.167489264,0.156835941,0.170907647,0.15354845,0.154778565,0.17445092,0.166253336,0.157523947,0.176942947,0.20195717,0.154460617,0.164964403,0.181266211,0.162979289,0.158627399,0.16051854,0.179118591,0.150300079,0.182581372,0.14904198,0.16840873,0.198431653,0.177732368,0.169587817,0.182954022,0.169768263
1493,0.166564953,0.158330024,0.167452338,0.17219247,0.159546414,0.168958618,0.175478564,0.16733893,0.16169119,0.166420708,0.147565919,0.16835904,0.178779325,0.179291242,0.180977184,0.123277707,0.169019874,0.174359112,0.164303643,0.176494112,0.171360476,0.158151854,0.174190157,0.180440008,0.161643483,0.172612247,0.184137076,0.154482223,0.176401009,0.160570573,0.172453886,0.153087453,0.162759548,0.186406089,0.172431226,0.186354483,0.178323238,0.172633176,0.163550437,0.182255884,0.161818476,0.173086787,0.174762439,0.15822714,0.172727898,0.148699031,0.172399463,0.136361078,0.17465276,0.182157736,0.1692758,0.157164667,0.132874778,0.17719797,0.154519479,0.184616923,0.137232055,0.172668892,0.171732282,0.156511462,0.163637133,0.146393325,0.170144091,0.159185755,0.16000071,0.190581548,0.1650126,0.168950744,0.158237014,0.172306642,0.154998086,0.156281392,0.175903748,0.167692401,0.158978361,0.178479324,0.203534393,0.155869342,0.166402462,0.182716369,0.164436086,0.160056187,0.161987821,0.180612111,0.151732805,0.184070993,0.150500947,0.169913858,0.199905522,0.179245113,0.171016643,0.184515996,0.171232763
1494,0.168032256,0.159725556,0.168947062,0.173708663,0.161025998,0.170453314,0.176920182,0.168774751,0.163202088,0.167870792,0.148991523,0.169809411,0.180266287,0.180726616,0.182399706,0.12447434,0.17038151,0.175880281,0.165696708,0.177904061,0.172827181,0.15961794,0.175671338,0.181837778,0.163096203,0.174024671,0.185576282,0.155911732,0.177898465,0.162027763,0.173905276,0.154494651,0.16416598,0.187908772,0.173951267,0.187772261,0.179760997,0.174053072,0.165008225,0.183691394,0.163288453,0.174624658,0.176317805,0.159697802,0.174240697,0.150079294,0.173829958,0.137677062,0.176113762,0.183718353,0.170708383,0.1585981,0.134239448,0.178593712,0.155974362,0.186095458,0.138602278,0.174178222,0.173203973,0.15794868,0.165071944,0.14779358,0.171593332,0.160686877,0.161477265,0.192183703,0.166480618,0.170417485,0.159654981,0.173726125,0.156451339,0.157800804,0.177383301,0.169141801,0.16043922,0.180038425,0.205123361,0.157285357,0.167847701,0.184175849,0.16589614,0.161506777,0.163453373,0.182095124,0.153173703,0.185564694,0.151979465,0.171419863,0.201385888,0.180765777,0.172462961,0.186095736,0.172702737
1495,0.16952487,0.161156288,0.170473872,0.175240458,0.162498525,0.171951825,0.178378017,0.170224616,0.16472049,0.169343731,0.150421633,0.171266249,0.181767887,0.182172173,0.183819583,0.125686004,0.171747861,0.177411719,0.167090327,0.179323006,0.174284611,0.161093442,0.177164609,0.183259183,0.164566021,0.175451543,0.18702968,0.15733767,0.179411853,0.163497997,0.175363803,0.155916333,0.165599722,0.189421333,0.17548995,0.189213881,0.181202026,0.175485563,0.166483647,0.185116061,0.164770352,0.176187595,0.177894593,0.161186935,0.175773855,0.151469858,0.17527824,0.139004976,0.177603854,0.185293067,0.172131326,0.160054242,0.135624094,0.180009022,0.157428803,0.187576977,0.139986693,0.1756979,0.174697696,0.159406865,0.166521953,0.149198477,0.17305264,0.162195354,0.162965407,0.193786274,0.167986134,0.171899104,0.161094616,0.175162082,0.157919009,0.159338471,0.178871403,0.170596665,0.161919527,0.181622174,0.206713005,0.158720692,0.169303904,0.185640895,0.167362342,0.162981351,0.164924444,0.18357326,0.154599101,0.18706952,0.153485572,0.172930514,0.202865804,0.182293036,0.173931013,0.187674076,0.174183587
1496,0.171004677,0.162568595,0.171989782,0.17677411,0.163987153,0.173458505,0.179827695,0.171668447,0.166245788,0.170816332,0.151872407,0.172728356,0.183268084,0.183614627,0.185256162,0.126904309,0.173111829,0.178946659,0.168494517,0.180747334,0.175760214,0.162571282,0.178662276,0.184659513,0.166030217,0.176876396,0.188478556,0.158780708,0.180918521,0.164970803,0.176825161,0.157334703,0.167018693,0.190929794,0.177027809,0.190636204,0.182647186,0.176920537,0.167957474,0.186553478,0.166253777,0.177747978,0.179466295,0.162680505,0.1773061,0.152864429,0.17672252,0.140339389,0.179080365,0.186867698,0.173575925,0.16150049,0.137007815,0.181417068,0.158893593,0.189067354,0.14138628,0.177224539,0.176186247,0.16086303,0.167974757,0.15061809,0.174509655,0.163712965,0.164457556,0.195400123,0.169469103,0.173381433,0.162530328,0.176593214,0.159392552,0.160876522,0.180356414,0.172052971,0.163397665,0.183193078,0.208300692,0.160153894,0.170764742,0.187117771,0.168834824,0.164452394,0.166406065,0.18506616,0.156050444,0.188568641,0.154977782,0.174452714,0.204349716,0.183827933,0.175396657,0.189259073,0.175667904
1497,0.172465413,0.163988591,0.173493381,0.178312265,0.165492418,0.174968954,0.181276535,0.173107853,0.167774892,0.172291708,0.153346945,0.174194337,0.184759872,0.185061089,0.186682928,0.128122084,0.174481961,0.18050132,0.169912053,0.182173135,0.177243155,0.164043489,0.18016609,0.186043531,0.167500773,0.178315427,0.189924612,0.160242337,0.182437711,0.166451861,0.178291271,0.158769731,0.168424779,0.192435467,0.178573085,0.192055457,0.18410817,0.178364541,0.169438085,0.188005968,0.167747345,0.179316,0.181041867,0.164194323,0.178854061,0.154282034,0.178171225,0.141691934,0.180558706,0.18845273,0.175052507,0.162951105,0.138396245,0.182835335,0.160377586,0.190566891,0.142813872,0.178765575,0.177674732,0.162316979,0.169438273,0.152071136,0.17597739,0.165237797,0.165968277,0.19702751,0.17094357,0.174865722,0.163976016,0.178038731,0.160872786,0.162427677,0.181865432,0.173521497,0.164872451,0.184763075,0.209901835,0.161588705,0.172237792,0.188605879,0.170311497,0.165936929,0.167890218,0.186570745,0.157538252,0.190067308,0.156474373,0.175984936,0.205849752,0.1853791,0.176866676,0.190867897,0.177155755
1498,0.173958083,0.165412315,0.175008652,0.17985313,0.166993561,0.176484154,0.18273351,0.174565355,0.169321345,0.173774591,0.154817538,0.175662262,0.186271428,0.18651486,0.188117941,0.129366172,0.1758605,0.182057962,0.171329858,0.183607115,0.178726227,0.165534473,0.181668988,0.187450465,0.168982959,0.179747386,0.191379302,0.161708681,0.183959728,0.167937412,0.179764854,0.160208258,0.169857894,0.193950683,0.180124448,0.193486485,0.185564648,0.179808199,0.170926023,0.189455862,0.169246596,0.180881774,0.182625303,0.165695576,0.180399172,0.155691828,0.179626471,0.143048799,0.18204656,0.1900374,0.176514977,0.164412329,0.139794546,0.184255312,0.161864434,0.192061982,0.144238547,0.180302754,0.179165883,0.163785875,0.17090086,0.153504187,0.17744358,0.166766433,0.167472501,0.198651605,0.172431972,0.176353088,0.165422434,0.179479668,0.162353239,0.16398326,0.18336639,0.174990808,0.166360594,0.186342574,0.21149839,0.163030684,0.173707159,0.190090666,0.171794018,0.167413827,0.169380361,0.188064935,0.159016585,0.191573153,0.157981069,0.17751503,0.20733688,0.186918685,0.17833895,0.192473801,0.178650159
1499,0.175476757,0.166817001,0.176528352,0.181401456,0.168494675,0.178010112,0.184193861,0.176037542,0.170892419,0.175270912,0.156297496,0.177133436,0.18780797,0.18797687,0.189586797,0.130641127,0.177242936,0.183616479,0.17275388,0.185065392,0.180226849,0.167045956,0.18317612,0.188863232,0.170468776,0.181168313,0.192845549,0.163192958,0.185477825,0.169427032,0.181247327,0.161642056,0.171309594,0.195472168,0.181682169,0.19491573,0.187015664,0.181258992,0.172420047,0.190909501,0.170749419,0.182449782,0.184208047,0.167191738,0.181945196,0.157084626,0.181081817,0.144408606,0.183530898,0.191625033,0.177975327,0.16586866,0.141198868,0.185671238,0.163352068,0.193564997,0.145673553,0.181846281,0.180661087,0.16527206,0.172368084,0.154921863,0.178907003,0.168306803,0.168966642,0.200287543,0.173914502,0.177849115,0.166865742,0.180914139,0.16384188,0.165537096,0.184849819,0.1764594,0.167860528,0.18792375,0.213087576,0.164476736,0.17517736,0.191592195,0.173292014,0.168878887,0.170887057,0.189560754,0.160498609,0.193084301,0.159483784,0.179058583,0.208818081,0.188452537,0.179820678,0.194078593,0.180159126
